,id,parent_statement_code,results,del_by_models,state,create_user,create_time,modify_user,modify_time,del_stat
31,1698,1095150410000006,"{授权组织=[认证授权机构, 补贴授权组织, 期权授予公司], 称号赋予单位=[头衔赋予组织], 荣誉获得者=[勋章授与单位, 奖项颁布机构]}","[合同甲方, 认证授权机构, 职位任命者, 许可发放者, 决策授权人, 权利赋予实体, 勋章授与单位, 职权赋予人, 奖项颁布机构, 义务承担主体, 补贴授权组织, 合同签约主体, 荣誉称号授与人, 项目授权发起人, 版权赋予者, 权限授予方, 协议授权方, 责任赋予者, 福利发放主体, 专利授权人, 奖状颁发机构, 居间介绍人, 任务指派单位, 股权分配者, 资质认定者, 会员身份授予者, 奖学金设立者, 头衔赋予组织, 期权授予公司]",,system_user,2024-03-31 19:59:34,system_user,2024-03-31 19:59:34,0
32,1699,1095150510000009,"{借调单位=[受援机构, 联系团体], 兼职单位=[就业单位, 供职组织], 响应机构=[响应组织], 服务对象=[服务对象], 服务组织=[咨询组织, 保障机构, 辅导机构, 服务团体, 接待团体, 接待单位]}","[联系团体, 合作组织, 任职公司, 关照团体, 贡献对象, 助力组织, 服务团体, 互助组织, 隶属机构, 就业单位, 代理机构, 受援机构, 接待团体, 协助单位, 挂靠单位, 辅导机构, 指导单位, 互动组织, 支持组织, 保障机构, 联系单位, 合约单位, 委托组织, 响应组织, 供职组织, 接待单位, 合作单位, 咨询组织]",,system_user,2024-03-31 20:00:04,system_user,2024-03-31 20:00:04,0
33,1700,109522011000000a,"{区位所在=[区位所在], 所属区域=[地域归属, 所处地块, 所在地区, 所属地段, 区块归属]}","[地理区域, 区域所属, 领域范畴, 地域划分, 地块所属, 所属版图, 地域范畴, 区域范畴, 地域范畴内, 版图范畴, 地块归属, 地形归属, 地理区位, 地形类别, 地理位置, 地域归属, 所处地块, 地表区域, 地段划分, 位置区块, 所属地段, 区块归属, 版图归属, 所属地形, 所属领域, 区位范畴, 所在地区, 占地范畴, 地段范畴]",,system_user,2024-03-31 20:00:30,system_user,2024-03-31 20:00:30,0
34,1701,109522012000000b,"{other 1=[], 内部区域=[主动片区, 主动区块, 主动区域, 主动地域, 主动范围], 内部地点=[主动占地, 主动地块, 主动场地], 部分路段=[主动领地, 主动领土]}","[主动占地, 主动地块, 主要地段, 主要领地, 主要地域, 核心地带, 主导区域, 隶属地区, 所属地块, 主体区域, 主动属地区, 主动领土, 主要界域, 主动场地, 主动区块, 主要地盘, 主动范围, 主要辖地, 主要场所, 主管区域, 主动片区, 主要领土, 主动领地, 主场域, 主动区域, 主动地域, 主力地块, 管辖地域]",,system_user,2024-03-31 20:00:58,system_user,2024-03-31 20:00:58,0
35,1702,1095220230000002,"{交叉路口=[], 其他互联=[地联网络], 接壤区域=[地物互联, 地脉相连], 相邻辖区=[地域互通], 起点终点=[]}","[地缘通道, 地界联接, 地网交织, 地接关节, 地域互通, 地脉相连, 地端相扣, 地脉交织, 地堡互联, 地接区域, 地联网络, 地盘交界, 地缘纽带, 地缘相接, 地通节点, 地联接点, 地面衔接, 地角相连, 地界节点, 地块接合, 地联板块, 地界通道, 地物互联, 地端纽带, 地联区间, 地脉通道, 地界相邻, 地理交汇, 地际通道]",,system_user,2024-03-31 20:01:27,system_user,2024-03-31 20:01:27,0
36,1703,1095220330000005,"{上下左右的地点=[交织的地域, 共面的空间], 东南西北的地点=[交汇的地域], 相互渗透的空间=[相互渗透的地域, 融合的空间]}","[毗邻的场地, 互通的地面, 同向的地块, 共边的场所, 相互依托的区域, 交汇的地域, 共面的空间, 并列的地理, 相连的地带, 融合的空间, 交织的地域, 相邻的地域, 联合的版图, 交错的区域, 互为视角的地点, 交叉的地理, 相互渗透的地域, 互相穿过的地带, 互动的地块, 共享的边界, 并排的区块, 互邻的地段, 对望的土地, 对应的区域, 相接的版图, 彼此毗邻的地段, 协同的区块, 彼此交界的场所, 相隔的地面]",,system_user,2024-03-31 20:01:59,system_user,2024-03-31 20:01:59,0
37,1704,1095220410000006,"{被承载地点=[场地, 落地点, 承载基地, 所在位置, 使用地块]}","[基础场所, 落地点, 核心空间, 占据地域, 地理依托, 基础用地, 重点区域, 据点, 主导区位, 根本区域, 根据地, 容纳区域, 地域核心, 空间基础, 主要据点, 根据地盘, 关键区位, 重要阵地, 中心地带, 承载基地, 场地, 所在位置, 依托空间, 使用地块, 活动范围, 基础范围, 依托场所, 关键区域, 主体地段]",,system_user,2024-03-31 20:02:26,system_user,2024-03-31 20:02:26,0
38,1705,1095220420000007,"{地面基座=[地面基座], 承载区域=[地面承接, 支撑地面, 承托地面, 地面载体]}","[地面支撑, 负载板块, 承重域, 承接地带, 支撑地面, 承重地面, 基座区域, 承载板块, 接地区域, 载地区域, 承托地面, 承载带, 承重板块, 承接地块, 地面承接, 地面承载区, 地面载体, 基地区域, 负载域, 负载地带, 基座地带, 承载域, 支撑板块, 支撑域, 负载地, 支撑地, 支撑带, 承托地]",,system_user,2024-03-31 20:02:54,system_user,2024-03-31 20:02:54,0
39,1706,109524011000000c,"{other 1=[], 上下左右的物品=[地周边的物品], 东南西北的物品=[], 紧邻的物品=[地面附近的物品], 远处的物品=[地理中心的物品]}","[地面上固定的物品, 地面以下的隐藏物, 地面上的构筑物, 与地相连的物品, 地理中心的物品, 地面附近的物品, 地面上散布的物品, 地下的宝藏, 地周边的物品, 地面上的布局, 地面上的装置, 地面上的人工物品, 土地上的物品, 地表的物品, 地下的物品, 地上的标记物品, 土壤中的物品, 地面上的自然物品, 土地使用中的物品, 地平面上的物品, 地下的设施, 地下的矿藏, 依附于地的物品, 地面的装饰品, 地面上突出的物品, 地界线上的物品, 地表面覆盖的物品, 地下的化石]",,system_user,2024-03-31 20:03:38,system_user,2024-03-31 20:03:38,0
40,1707,1095240210000002,"{停留的车辆=[], 培育的植物=[培育的苗圃, 生长的树木, 养护的园林], 存放的资源=[存放的货物, 埋藏的宝藏, 埋设的管线], 安装的设备=[安装的雕塑, 固定的塔架], 建造的场所=[开垦的农田, 建造的房屋], 摆放的物品=[放置的标识, 搭建的帐篷]}","[规划的园区, 流淌的河流, 培育的苗圃, 栖息的鸟儿, 分布的矿区, 铺设的道路, 埋设的管线, 安装的雕塑, 种植的作物, 建造的工厂, 设立的基站, 挖掘的矿井, 存放的货物, 放置的标识, 架设的桥梁, 生长的树木, 埋藏的宝藏, 开垦的农田, 驻扎的土地, 固定的塔架, 养护的园林, 游弋的鱼群, 搭建的帐篷, 形成的湖泊, 建造的房屋]",,system_user,2024-03-31 20:04:11,system_user,2024-03-31 20:04:11,0
41,1708,1095240310000005,"{other 1=[], 加油的车辆=[], 照料的老人=[照料的老人], 维修的设备=[], 美化的景观=[美化的景观]}","[供气的用户, 养护的植被, 烹饪的食材, 制冷的食品, 连接的网络, 扫描的文件, 通讯的终端, 配送的包裹, 照明的场所, 供暖的住宅, 打印的文档, 供给的能源, 剪辑的视频, 导航的行人, 运输的货物, 储存的数据, 润滑的零件, 保养的机械, 供水的农田, 融资的企业, 充电的设备, 烘干的衣物, 教育的学生, 净化的水源, 清洁的环境, 保护的文物]",,system_user,2024-03-31 20:04:41,system_user,2024-03-31 20:04:41,0
42,1709,1095330110000001,"{其他从属元素=[分支任务, 子流程项], 其他流程关系=[从属业务流程, 从属事件流], 父任务=[从属活动群, 从属步骤, 从属任务集, 从属实施事项, 子事务, 从属案例节点, 从序事项, 从属活动节点, 内嵌事务, 次级流程, 依附事项, 下级事件, 从属行动, 从环节, 从属事件, 从属事件组], 父流程=[从属项目, 从属操作, 从属操作序列, 从属案例, 从属业务流程, 从属事件流, 子业务流程]}","[从属活动群, 从属案例, 从属任务集, 从属实施事项, 从序事项, 内嵌事务, 相依事件, 次级流程, 依附事项, 隶属于主事件, 从环节, 从属事件流, 子业务流程, 从属事件组, 从属活动, 从属步骤, 从属项目, 从属操作, 从属操作序列, 子事务, 从属案例节点, 分支任务, 从属活动节点, 子流程项, 下级事件, 从属行动, 从属业务流程, 从属于核心活动, 从属事件]",,system_user,2024-03-31 20:05:16,system_user,2024-03-31 20:05:16,0
43,1710,1095330120000002,"{其他从属关系=[], 子任务=[从事项, 隶属事件], 子流程=[组成部分, 附属于]}","[分支事务, 从属活动, 子环节, 从属步骤, 衍生事项, 次级事务, 附属于, 从属操作, 从属案例, 内含事务, 子议题, 子事务, 从事项, 从属子项, 嵌套事务, 卫星事项, 从属事件, 从属片段, 子过程, 依附事项, 子模块, 从链事务, 子活动, 隶属事件, 组成部分, 从属任务, 依赖事务, 下级事务]",,system_user,2024-03-31 20:05:42,system_user,2024-03-31 20:05:42,0
44,1711,1095330210000004,"{other 1=[...], 根本原因事件=[根本原因事件, 动因源头, 根本动力事件, 源起事件, 原发性动因], 直接原因事件=[引发事件, 动因事件, 原发性事件], 间接原因事件=[驱动因素, 主要动因事件, 主要驱动事件]}","[引发事件, 原发性事件, 激发事件, 关键引发因素, 原发性动因, 动因源头, 主要动因事件, 关键动因, 基础动因, 根本动力事件, 源起事件, 推进事件, 源事件, 直接催发事件, 基础引发事件, 核心触发事件, 先决条件事件, 主导因素, 触发动因, 诱导事件, 核心因素, 驱动因素, 直接影响事件, 催生事件, 动因事件, 先导事件, 起始事件, 启动事件, 主要驱动事件]",,system_user,2024-03-31 20:06:21,system_user,2024-03-31 20:06:21,0
45,1712,1095330220000005,"{结果事件=[直接影响], 诱因事件=[核心诱因, 直接诱因]}","[主要动力, 影响核心, 主导推动, 效应发动者, 首发因素, 关键推动, 源头事件, 作用起点, 主动因素, 发端, 起始因素, 主导因素, 根本原因, 起因, 先导因素, 直接诱因, 效果起点, 关键动因, 起效点, 作用源, 首因, 原发事件, 根本动力, 核心诱因, 影响起点, 原因事件, 直接影响, 动因, 效应根源]",,system_user,2024-03-31 20:06:46,system_user,2024-03-31 20:06:46,0
46,1713,1095330330000009,"{other 1=[活动串联], 前置审批节点=[], 后序审批节点=[], 并行任务=[交错进行事项, 过程交织], 并行进程=[连续事件流]}","[相互衔接活动, 阶段并行事件, 协同进行活动, 同步执行事务, 迭代演进事项, 序列相连事件, 相互影响事件, 时间继起事项, 步骤对应事务, 次第展开事务, 过程交织, 活动串联, 交错进行事项, 并行推进活动, 环节连贯事务, 循环往复事件, 互动环节, 同时发生事件, 交互联动事件, 并列事件, 连续事件流, 环节递进, 时序相邻事务, 连锁反应事件, 周期同步事件, 相继发生事件, 顺序实施事项, 递进事件, 逐项进行活动]",,system_user,2024-03-31 20:07:12,system_user,2024-03-31 20:07:12,0
47,1714,1095340110000002,"{互动与实践=[装载的互动, 包罗的实践, 展示的实践, 包容的实践], 发生的事件=[覆盖的演练, 涵盖的步骤, 涉及的过程, 包含的进程, 负责的作业, 呈现的境遇, 装载的互动, 承载的案例, 涵盖的活动, 容纳的事件], 承载的职责=[负责的作业, 承担的挑战, 承担的任务, 职责的范畴, 负责的事务], 记载的事件=[承载的案例, 涵盖的活动, 容纳的事件, 涉及的操作, 包容的运作, 装载的动作, 容纳的工程, 承担的流程, 关涉的实况, 承担的任务, 对应的环节, 展现的场景, 包含的行为, 映射的事宜, 展示的实践, 包容的演出, 装载的实绩, 负责的事务, 包罗的考验, 对应的实例], 过程与步骤=[涵盖的步骤, 涉及的过程, 包含的进程, 包容的进程]}","[涵盖的步骤, 涉及的过程, 呈现的境遇, 承载的案例, 作用的情节, 包容的运作, 承担的流程, 容纳的工程, 装载的动作, 承担的挑战, 关涉的实况, 承担的任务, 职责的范畴, 包含的行为, 装载的实绩, 覆盖的演练, 包含的进程, 负责的作业, 装载的互动, 涵盖的活动, 容纳的事件, 包罗的实践, 涉及的操作, 对应的环节, 展现的场景, 映射的事宜, 展示的实践, 包容的演出, 负责的事务, 包罗的考验, 对应的实例]",,system_user,2024-03-31 20:07:55,system_user,2024-03-31 20:07:55,0
48,1715,1095340210000005,"{促进协作与协调的机制=[增进团队协作的途径, 促进协调的机制], 提高效率与效果的途径=[提高准确性的手段, 优化用户体验的手段, 增强效果的手段, 提高响应速度的途径, 加快速度的助力, 推进发展的因素, 促进进展的要素, 提升客户满意度的方法, 加强项目管理的方式, 增强竞争力的因素, 维护稳定的要素], 辅助记录的事件=[]}","[增强适应性的条件, 增进团队协作的途径, 增强效果的手段, 促进协调的机制, 加快速度的助力, 推进发展的因素, 促进进展的要素, 加强项目管理的方式, 维护稳定的要素, 改善环境的行动, 优化用户体验的手段, 保障数据安全的措施, 支持执行的要素, 提升效益的方法, 增加可靠性的元素, 增强竞争力的因素, 保障安全的措施, 实现目标的条件, 优化流程的要素, 优化配置的依据, 保证质量的组件, 支持运行的资源, 保障实施的准则, 提高准确性的手段, 提升效率的工具, 提高响应速度的途径, 提升客户满意度的方法, 降低成本的措施, 助力创新的元素]",,system_user,2024-03-31 20:08:34,system_user,2024-03-31 20:08:34,0
49,1716,1095340310000008,"{other 1=[影响的标的, 影响对象], other 2=[作用项, 作用的标的], 受损的物品=[影响的成分, 影响的元素, 影响的物体, 影响要素, 影响项, 影响的关键物, 影响物, 影响单元, 影响成分, 影响对象], 波及的物品=[作用的元素, 作用对象, 作用物, 作用的成分, 作用项, 作用的标的, 作用物品, 作用单元, 作用的要素]}","[影响的成分, 影响的物体, 相关的物品, 影响的标的, 作用的实体, 作用的物体, 关联的物品, 作用物, 作用的物品, 作用项, 作用的依托, 作用的标的, 影响单元, 作用的要素, 影响的元素, 影响项, 作用的关键物, 影响要素, 作用的元素, 作用的必备品, 作用对象, 作用的成分, 影响的必备品, 影响成分, 影响对象, 影响的关键物, 影响的依托, 作用物品, 影响物, 作用单元]",,system_user,2024-03-31 20:09:07,system_user,2024-03-31 20:09:07,0
50,1717,1095440110000005,"{整体=[基本元素, 内在要素, 基础单元, 关键部件, 核心要素, 基础成分, 基础要素, 功能单元, 核心部分, 结构单元, 构成要素, 主要部分, 组成部分, 组织成分, 组成模块]}","[关键部件, 核心要素, 基础成分, 基础要素, 相依模块, 重要组成, 构成要素, 主要部分, 组织成分, 基本元素, 内在要素, 基础单元, 隶属构件, 主体构件, 基础模块, 功能单元, 核心部分, 功能模块, 结构单元, 主体部分, 组成部分, 必要模块, 相依元素, 结构成分, 组成模块]",,system_user,2024-03-31 20:09:35,system_user,2024-03-31 20:09:35,0
51,1718,1095440120000006,"{主导因素=[主导因素, 主导实体], 基础构成=[主导元素, 核心单位, 基础单位], 核心部件=[核心部件]}","[基础事物, 核心物体, 主要构成, 主导实体, 主体要素, 基础要素, 主体成分, 主体部件, 基础构件, 基础单位, 基础实体, 核心事物, 主要元素, 主体构件, 关键部分, 主体单位, 核心成分, 核心构件, 主导元素, 核心单位, 基础物体, 基础组件, 主体物, 主要物体]",,system_user,2024-03-31 20:09:59,system_user,2024-03-31 20:09:59,0
52,1719,109544023000000a,"{元素相连=[元素相连], 实体连接物品=[构件互通, 实体相互链接, 物件互连], 虚拟连接物品=[]}","[元件对接, 元素交合, 部件交联, 物体融合, 单元交合, 单元融合, 构件互通, 设施联动, 组件联动, 设备互接, 对象对接, 器件互联, 部件对接, 单元耦合, 物体间互联, 结构联合, 实体相互链接, 元件耦合, 组件协同, 设备互联, 模块互链, 部件融合, 组件互链, 模块对接, 结构互扣, 单元链接, 物件互连, 机械互扣]",,system_user,2024-03-31 20:10:29,system_user,2024-03-31 20:10:29,0
53,1720,1095440330000000,"{other 1=[], 上下左右的物品=[纵横交错的物品], 东南西北的物品=[异向摆放的物品], 远处的物品=[], 邻近的物品=[]}","[伴生的物品, 同向排列的物品, 间隔的物品, 遥相呼应的物品, 疏松分布的物品, 互隔的物品, 紧密排列的物品, 异向摆放的物品, 交叉的物品, 互邻的物品, 并排的物品, 对应的物品, 相邻的物体, 对角的物品, 环绕的物品, 交错的物品, 包容的物品, 相互独立的物品, 纵横交错的物品, 嵌套的物品, 层叠的物品, 均衡分布的物品, 协同布局的物品, 齐平的物品, 侧翼的物品, 交错并置的物品, 对面的物品, 交融的物品]",,system_user,2024-03-31 20:11:01,system_user,2024-03-31 20:11:01,0
54,1721,1095440510000004,"{动作与过程相关=[聚焦目标, 对象, 关注点, 检测到的物质, 聚焦的物体, 分辨目标], 探测到的物品=[探查目标, 读取到的物品, 可视物, 扫描目标, 感知到的物品, 目击对象, 探查到的物品, 关注的物品, 感应物, 感知目标, 感应的物品, 发现物, 观察到的物品, 跟踪的物品, 感应到的实体, 识别对象, 检测目标, 关注物, 发现的物品, 监测到的物品, 识别的实物, 扫描对象, 读取对象, 分辨出的物品, 目视到的物体, 关注的物体, 焦点物品, 感应目标, 观测到的实物, 目击物, 观测目标, 目标物, 察看到的物品, 留意目标, 分辨目标, 关注目标, 监测目标, 目击的物体, 感知物, 识别的对象], 观察与交互对象=[目标, 注视对象, 留意到的物品, 焦点, 注意对象, 观测对象, 关注对象, 寻找目标, 跟踪对象, 观察对象, 寻找到的物品, 察看对象, 受关注物, 重点物品, 关注目标], 识别与分辨相关=[识别目标, 目视对象, 监测到的物品, 察看到的物品]}","[读取到的物品, 可视物, 物体, 扫描目标, 注意对象, 观测对象, 信息载体, 关注的物品, 物品, 聚焦目标, 关注点, 感知目标, 发现物, 观察对象, 感应的物品, 寻找到的物品, 观察到的物品, 识别对象, 跟踪对象, 感应到的实体, 关注物, 识别目标, 发现的物品, 聚焦的物体, 扫描对象, 读取对象, 关注的物体, 受关注物, 感应目标, 观测目标, 目标物, 分辨目标, 关注目标, 感知物, 识别的对象, 探查目标, 目标, 注视对象, 留意到的物品, 焦点, 感知到的物品, 目击对象, 探查到的物品, 感应物, 对象, 关注对象, 寻找目标, 扫描到的物体, 检测到的物质, 跟踪的物品, 注视的物体, 目视对象, 检测目标, 监测到的物品, 识别的实物, 分辨出的物品, 目视到的物体, 受监测物, 察看对象, 焦点物品, 观测到的实物, 目击物, 实体, 重点物品, 受检物, 实物, 察看到的物品, 留意目标, 监测目标, 目击的物体]",,system_user,2024-03-31 20:12:19,system_user,2024-03-31 20:12:19,0
55,1722,1095440520000005,"{探测设备=[嗅探器, 红外线感应器, 磁感器], 监护设备=[监护器]}","[定位器, 电子眼, 感应器, 侦测器, 读取器, 密度计, 光电管, 观察器, 扫描器, 追踪器, 测距仪, 振动检测器, 识别器, 嗅探器, 红外线感应器, 监护器, 探测仪, 遥测装置, 流量计, 分析仪, 收信机, 热像仪, 辐射探测器, 监测器, 声纳, 分析器, 雷达, 磁感器]",,system_user,2024-03-31 20:12:45,system_user,2024-03-31 20:12:45,0
56,1723,1095520110000006,"{other 1=[组织阵地, 组织活动地, 组织落脚点], other 2=[团体常驻地, 团体据点], 办公地点=[企业阵地, 机构据点, 活动据点, 企业据点, 单位常驻地, 单位据点, 单位基地, 单位所在地, 机构驻扎地, 组织据点, 机构驻点, 机构所在地, 团队阵地, 部门根据地, 公司据点, 团队据点, 团体据点], 注册地点=[机构基地, 团体常驻地, 机构活动地, 组织阵地, 组织活动地, 常驻地点, 组织落脚点]}","[企业阵地, 机构据点, 企业据点, 团体常驻地, 机构活动地, 单位常驻地, 组织阵地, 机构驻扎地, 组织活动地, 企业驻点, 常驻地点, 组织据点, 机构驻点, 驻扎基地, 机构所在地, 组织落脚点, 团队阵地, 机构基地, 活动据点, 单位所在地, 团队常驻地, 公司所在地, 单位据点, 单位基地, 部门根据地, 公司据点, 团队据点, 集体驻点, 公司阵地, 团体据点]",,system_user,2024-03-31 20:13:22,system_user,2024-03-31 20:13:22,0
57,1724,1095520210000009,"{建设地点=[建设地点, 建造区域, 构建区域, 建设地块, 建设空间, 建设场所, 建设区域, 建设范围, 建设领地], 建造地址=[建造地址, 建造区域, 建造场所, 搭建区域, 搭建场地], 施工地点=[施工地点, 施工范围, 建筑区域, 建造场所, 建筑基地, 施工用地, 建筑用地, 建筑场地, 构筑基地, 构筑空间, 构筑场所], 规划区域=[规划区域, 开发用地]}","[建造区域, 构建区域, 建设地块, 建设空间, 修建领域, 规划地块, 构建场所, 修建地段, 施工范围, 建筑区域, 建设场所, 搭建区域, 建造场所, 建筑基地, 施工用地, 建设区域, 搭建场地, 建筑用地, 建筑场地, 构筑基地, 建设范围, 创立地基, 构筑空间, 建设领地, 构筑场所, 开发用地]",,system_user,2024-03-31 20:13:55,system_user,2024-03-31 20:13:55,0
58,1725,109552031000000c,"{企业用地=[企业用地, 企业领土, 企业所属地], 公司房产=[集团地产, 公司领地], 单位房产=[单位所属地块, 机构所属地块, 团体所属地块], 团体地块=[团体领土, 团体地块, 团体所属地块], 国有土地=[], 机构用地=[机构领地, 机构用地, 机构所属地块], 集体土地=[], 集团用地=[集团地产, 集团用地, 集团所属地, 集团所属地]}","[组织控制区域, 组织用地, 组织管辖区, 公司领地, 企业管辖区, 企业占领地, 集团地产, 单位管辖区, 机构辖地, 团体管辖区, 集团辖地, 团体所属地块, 单位所属地块, 机构占领地, 单位领地, 企业所属地, 组织领土, 企业领土, 团体领土, 机构领地, 集团所属地, 机构所属地块, 企业辖地, 组织辖地, 单位占领地, 组织控制地]",,system_user,2024-03-31 20:14:35,system_user,2024-03-31 20:14:35,0
59,1726,1095520510000005,"{管理的地点=[管理的场所, 所属管理区, 掌管的地域, 所属场地, 管控的地理范围, 负责的场所群, 管理的分区, 负责的地理区域, 所属界域, 管理的行政区域, 掌管的区域, 所属管控区, 所属管辖区, 负责的地理范围, 负责的管控区, 管理的界域, 管理的区域, 负责的行政区划, 负责的辖区, 管理的地域, 负责的管辖区, 所属分区, 管理的场地, 所属场所, 所属地理范围, 负责的场所, 负责的区域, 所属行政区划, 负责的地域, 所属地区]}","[管理的场所, 所属管理区, 掌管的地域, 所属场地, 管控的地理范围, 负责的场所群, 管理的分区, 负责的地理区域, 所属界域, 管理的行政区域, 掌管的区域, 所属管辖区, 所属管控区, 负责的地理范围, 负责的管控区, 管理的界域, 管理的区域, 负责的行政区划, 负责的辖区, 管理的地域, 负责的管辖区, 所属分区, 管理的场地, 所属场所, 所属地理范围, 负责的场所, 负责的区域, 所属行政区划, 负责的地域, 所属地区]",,system_user,2024-03-31 20:15:09,system_user,2024-03-31 20:15:09,0
60,1727,1095530110000007,"{other 1=[], 协办事件=[加盟事宜, 合作项目], 执行事件=[], 承办事件=[], 赞助事件=[]}","[展开行动, 负责事项, 合作项目, 处理事务, 策划事务, 主办活动, 领导项目, 协调事件, 执行任务, 推进事项, 施行措施, 协同工作, 支持事务, 加盟事宜, 管理活动, 介入事件, 组织行动, 促进工程, 进行项目, 发起事件, 承担任务, 承担事件, 施行计划, 发动计划, 安排事宜, 主持活动, 开展行动, 落实工作]",,system_user,2024-03-31 20:16:05,system_user,2024-03-31 20:16:05,0
61,1728,109553021000000a,"{other 1=[影响面向, 效果落点], other 2=[影响接纳者, 作用对象, 影响接收方], 受害组织=[受影响机构, 受影响方面, 受动组织, 受影响一方, 受牵涉组织, 影响承受者, 效果承载者, 受牵连组织], 受益组织=[效果作用者, 效果侧, 作用侧, 效果接收者, 效果受众, 作用受体, 效果对象, 作用客体], 波及对象=[影响接纳者, 作用对象, 影响接收方, 影响面向, 效果落点]}","[效果作用者, 受影响机构, 影响承受者, 作用侧, 效果接收者, 作用受体, 影响接收方, 效果落点, 作用客体, 效果面向, 效果侧, 受影响方面, 受动组织, 受影响一方, 影响接纳者, 作用对象, 效力发挥者, 受牵涉组织, 效果承载者, 效果受众, 效果对象, 受控实体, 关联实体, 变革对象, 影响面向, 目标组织, 响应组织, 作用面向, 受牵连组织]",,system_user,2024-03-31 20:16:36,system_user,2024-03-31 20:16:36,0
62,1729,1095530310000000,"{other 1=[整理事务, 施行措施, 维护事务, 管理事件], other 2=[启动项目, 策划项目, 归纳事项, 服务事项], 上报事件=[审查事项, 考察事件], 下发事件=[布置任务, 安排事宜, 安排工作], 办结事件=[总结工作, 检视工作, 执行操作], 移交事件=[处理事项, 落实事务, 解决事件]}","[推动事件, 负责事项, 发起项目, 总结工作, 检视工作, 协调工作, 落实事务, 归纳事项, 考察事件, 主导事宜, 执行任务, 调控事件, 勘探事务, 施行措施, 安排工作, 启动项目, 服务事项, 承接事务, 整理事务, 处理事项, 审查事项, 布置任务, 组织活动, 策划项目, 维护事务, 管理事件, 安排事宜, 促进事务, 执行操作, 解决事件, 开展行动]",,system_user,2024-03-31 20:17:08,system_user,2024-03-31 20:17:08,0
63,1730,1095530410000003,"{other 审查类=[审管案例, 检视案例], other 操作类=[管控操作, 照管任务], other 管理类=[管辖事项, 协管事件, 管理事件, 统管业务], 抽检事件=[审查规程, 检视案例, 察管事务], 监控事件=[维检事项, 管控操作, 照管任务, 管控项目, 监控条目], 督办事件=[管治事项, 督管工程, 审管案例, 督管业务, 监察事件]}","[督管工程, 维检事项, 管控操作, 指导事务, 照管任务, 负责事务, 监督活动, 执管案例, 检视案例, 协管事件, 统管业务, 视导工作, 督管业务, 调控业务, 管治事项, 监管行动, 审查规程, 审管案例, 管辖事项, 监察事件, 监管项目, 管控行动, 察管事务, 维护事宜, 管理事件, 考察对象, 检控活动, 监理活动, 监控条目, 管控项目]",,system_user,2024-03-31 20:17:40,system_user,2024-03-31 20:17:40,0
64,1731,1095540110000008,"{产出物=[项目成果, 合成品, 机械制品, 工件, 实体物, 原创品, 硬件产品, 实体成果, 工业产品, 发布物, 电子制品, 制品, 输出品, 加工品, 新品, 产品, 制造品, 文化产品, 定制品, 成品, 成果物, 商业货物, 消费品, 手工品]}","[项目成果, 合成品, 机械制品, 工件, 实体物, 原创品, 硬件产品, 创意品, 组织造物, 产成品, 软件产品, 实体成果, 工业产品, 发布物, 电子制品, 制品, 输出品, 加工品, 新品, 产品, 作产物, 制造品, 文化产品, 定制品, 成品, 成果物, 商业货物, 消费品, 手工品]",,system_user,2024-03-31 20:18:12,system_user,2024-03-31 20:18:12,0
65,1732,109554021000000b,"{公司资产=[企业物资, 公司所有资产, 公司所属物资, 企业资产], 其他个人/团队资产=[个人财物, 小组资源, 个人资产, 小组资产（若与团队资产含义不同）], 其他组织资产=[组织财产, 单位资产, 团体资产, 公司财产（若重复则归入公司资产）], 国有资产=[集团财物, 部门资源, 机构资源, 团体财物, 部门所有物, 集团资产, 团队物资, 机构所有资产, 部门财产, 组织资源, 团队资产, 团队所有物资, 组织财物, 机构所有品, 公司财物, 组织所有资产, 公司财产, 单位所属物品, 组织所属物品, 机构物资, 单位资源], 集体资产=[团队财产, 企业所有品, 机构资产, 集团所有物]}","[机构资源, 集团物资, 部门所有物, 集团资产, 机构所有资产, 团队资产, 组织财物, 公司财产, 单位所属物品, 组织所属物品, 机构物资, 单位资源, 企业所有品, 机构资产, 集团财物, 部门资源, 企业拥有物, 团体财物, 团队物资, 部门财产, 组织资源, 团队所有物资, 机构所有品, 公司财物, 组织所有资产, 企业物资, 公司所属物资, 公司所有资产, 团队财产, 集团所有物, 企业资产]",,system_user,2024-03-31 20:18:53,system_user,2024-03-31 20:18:53,0
66,1733,1095540410000004,"{管理信息技术=[管理网络, 管理软件], 管理其它=[管理机械, 管理硬件], 管理档案=[管理文档, 管理资料], 管理综合物品=[管理包装, 管理用品, 管理辅料, 管理备品, 管理耗材], 管理设备=[管理器具, 管理器械, 管理装置, 管理电路, 管理仪表], 管理资产=[管理硬件, 管理物资, 管理原料, 管理燃料, 管理器材, 管理机械, 管理产品, 管理组件, 管理设施, 管理库存, 管理模具, 管理工具]}","[管理部件, 管理文档, 管理包装, 管理硬件, 管理辅料, 管理耗材, 管理器材, 管理机械, 管理电路, 管理仪表, 管理设施, 管理库存, 管理模具, 管理资料, 管理物资, 管理原料, 管理网络, 管理器具, 管理用品, 管理系统, 管理器械, 管理备品, 管理燃料, 管理软件, 管理装置, 管理产品, 管理组件, 管理工具]",,system_user,2024-03-31 20:19:24,system_user,2024-03-31 20:19:24,0
